"(父） ASIN","（子）ASIN","商品名称","SKU","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订单商品数量转化率","已订购商品销售额","订单商品种类数"
"B01N6JBSLS","B01LXBZ4WG","HAVIT Ecouteur Bluetooth Sans Fil V4.2 ＆ IPX5, Oreillette Bluetooth avec 10 heures de jeu et 10M sans fil gamme pour sport & jogging, microphone intégré - pour iPhone, iPad, Smartphones, Tablettes","SZ-YSB-AA-21035-1","4","100.00%","5","100.00%","80%","1","25.00%","€24.64","1"
