"(父） ASIN","（子）ASIN","商品名称","SKU","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订单商品数量转化率","已订购商品销售额","订单商品种类数"
"B07BWQSNTS","B01LXBZ4WG","NENRENT S580 Bluetooth Headset, Longest Call time up to 12-15 hour Wireless Bluetooth Earpiece Earbud Headphone Earphone with Mic Hands-Free Calls for iPhone iPad Samsung Galaxy LG 1 Unit (Black)","SZ-YSB-AA-21035-1","32","37.21%","37","34.58%","100%","4","12.50%","£75.96","4"
"B01NCKU7JK","B01NCKU7JK","NENRENT S570 Wireless Earbud, Smallest Mini Invisible V4.1 Wireless Bluetooth Earpiece Headset Headphone Earphone with Mic Hands-Free Calls for Cellphone and More 1 Unit","SZ-YSB-AA-21075-1","44","51.16%","56","52.34%","96%","4","9.09%","£59.92","4"
"B01LYMUB0S","B01LYMUB0S","NENRENT S570 Wireless Earbud, Smallest Mini Invisible V4.1 Wireless Bluetooth Earpiece Headset Headphone Earphone with Mic Hands-Free Calls for Cellphone and More 1 Unit (Black)","SZ-YSB-AA-21030-1","3","3.49%","4","3.74%","100%","2","66.67%","£29.96","2"
"B077G2MZ2K","B077G2MZ2K","NENRENT S570 TWS Bluetooth Earbuds 5.0 Ture Wireless Earpiece HD Stereo Audio Sound Wireless Bluetooth Headphones with Charging Case 24 H Music Playtime","SZ-YSB-AA-21287","3","3.49%","4","3.74%","100%","2","66.67%","£71.98","2"
"B01LXNNAEY","B01LXNNAEY","NENRENT S570 Wireless Earbud, Smallest Mini Invisible V4.1 Wireless Bluetooth Earpiece Headset Headphone Earphone with Mic Hands-Free Calls for Cellphone and More 1 Unit (Rose Gold)","SZ-YSB-AA-21033-1","4","4.65%","6","5.61%","100%","1","25.00%","£14.98","1"
