"(父） ASIN","（子）ASIN","商品名称","SKU","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订单商品数量转化率","已订购商品销售额","订单商品种类数"
"B074FY2NXX","B01NCKU7JK","NENRENT S570 Bluetooth Kopfhörer, kleinste Mini Invisible V4.1 Wireless Bluetooth Headset Ohrhörer mit Mikrofon Freisprecheinrichtung Anrufe für iPhone 8 7 6 Plus iPad Samsung HTC LG 1 Stück Nackt","SZ-YSB-AA-21075-1","32","80.00%","48","78.69%","94%","5","15.63%","€88.95","5"
"B074FY2NXX","B01LXNNAEY","NENRENT S570 Bluetooth Kopfhörer, kleinste Mini Invisible V4.1 Wireless Bluetooth Headset Ohrhörer mit Mikrofon Freisprecheinrichtung Anrufe für iPhone 8 7 6 Plus iPad Samsung HTC LG 1 Stück Roze Goud","SZ-YSB-AA-21033-1","3","7.50%","4","6.56%","75%","1","33.33%","€17.79","1"
"B074FY2NXX","B01LYMUB0S","NENRENT S570 Bluetooth Kopfhörer, kleinste Mini Invisible V4.1 Wireless Bluetooth Headset Ohrhörer mit Mikrofon Freisprecheinrichtung Anrufe für iPhone 8 7 6 Plus iPad Samsung HTC LG 1 Stück Schwarz","SZ-YSB-AA-21030-1","5","12.50%","9","14.75%","78%","1","20.00%","€17.49","1"
